"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)","Strain(8800 (0,1):Axial Strain) (%)","Strain(8800 (0,1):Transverse Strain) (%)",
101.213,95.993,1,1,2,0,38.295929175613,2.93483585119247,8.60708593192381,4.26287013518817,
101.224,96.004,1,1,2,0,38.2972211063402,2.93424651026726,8.60807834927519,4.26360224358925,
101.234,96.014,1,1,2,0,38.2983833969598,2.93519217520952,8.60931514567407,4.2642443293514,
101.245,96.025,1,1,2,0,38.2984728039306,2.93437577784061,8.61037089296155,4.26433094419327,
101.256,96.036,1,1,2,0,38.2992327631819,2.9353529214859,8.61172615359381,4.26511587344872,
101.266,96.046,1,1,2,0,38.3004442276354,2.93536484241486,8.61327289415048,4.26565572529916,
101.277,96.057,1,1,2,0,38.3018434467275,2.93389055877924,8.61457674577581,4.26657895431852,
101.287,96.067,1,1,2,0,38.3027509274805,2.93274894356728,8.61605941133832,4.26704383463371,
101.298,96.078,1,1,2,0,38.3034885349891,2.93369181454182,8.6161465831327,4.26796479178835,
101.308,96.088,1,1,2,0,38.3041412058755,2.9348723590374,8.61759646614006,4.2685140150807,
101.319,96.099,1,1,2,0,38.3054688993909,2.9334869235754,8.61867232999547,4.26874262146661,
101.329,96.109,1,1,2,0,38.3062869731732,2.93366499245167,8.61952765666168,4.26997368815344,
101.34,96.12,1,1,2,0,38.3071855132291,2.9333271086216,8.62070335829868,4.27041528185541,
101.35,96.13,1,1,2,0,38.3073822085648,2.93247457593679,8.62211449828632,4.27054534610975,
101.361,96.141,1,1,2,0,38.3082181637412,2.93175484985113,8.62320377318702,4.27112239974473,
101.372,96.152,1,1,2,0,38.3098498409572,2.931166626513,8.62373350947593,4.27177925262746,
101.382,96.162,1,1,2,0,38.3102387612799,2.93371118605137,8.62478106112462,4.2723977677933,
101.393,96.173,1,1,2,0,38.3113697594597,2.93344091624022,8.62609906885331,4.27345674072876,
101.403,96.183,1,1,2,0,38.3115351623556,2.93148085474968,8.62735151147169,4.27440524424295,
101.414,96.194,1,1,2,0,38.3122370070759,2.93089598417282,8.62889825202836,4.27533415292406,
101.424,96.204,1,1,2,0,38.3147225208625,2.93192062526941,8.62960605719639,4.27598021444945,
101.435,96.215,1,1,2,0,38.3142397232205,2.93216146528721,8.63079964022712,4.27664331496012,
101.445,96.225,1,1,2,0,38.3156523533581,2.93199717998505,8.63194479448318,4.27649961951755,
101.456,96.236,1,1,2,0,38.3161575027428,2.93099898844957,8.63304375513881,4.27746232218614,
101.466,96.246,1,1,2,0,38.316541952717,2.93139535933733,8.63424553380833,4.2775921024574,
101.477,96.257,1,1,2,0,38.3177176543822,2.93085891753435,8.63566039908632,4.27843610019518,
101.487,96.267,1,1,2,0,38.3182675072523,2.93070338666439,8.6369076262982,4.27996591709067,
101.498,96.278,1,1,2,0,38.3189022967445,2.93049812316895,8.63780989162292,4.28002612150534,
101.509,96.289,1,1,2,0,38.3200958798039,2.93132625520229,8.63926573509486,4.28128189472084,
101.519,96.299,1,1,2,0,38.3222639988443,2.93192621320486,8.64056660648789,4.28127422717746,
101.53,96.31,1,1,2,0,38.3224651645285,2.93182209134102,8.64187269328743,4.28163147790227,
101.54,96.32,1,1,2,0,38.3226886819553,2.92960777878761,8.64254846095839,4.28216394619242,
101.551,96.331,1,1,2,0,38.3245528172952,2.92949881404638,8.64370628120167,4.28324478582566,
101.561,96.341,1,1,2,0,38.3254826497909,2.93168667703867,8.64496691945884,4.28379315716874,
101.572,96.352,1,1,2,0,38.3261263799803,2.93050315231085,8.64618732458014,4.28436765495593,
101.582,96.362,1,1,2,0,38.3268192840035,2.93025784194469,8.64712535269231,4.2847019030506,
101.593,96.373,1,1,2,0,38.3284911943563,2.92974673211575,8.64816098341185,4.28606615780574,
101.603,96.383,1,1,2,0,38.3282900286722,2.92907357215881,8.64987536203463,4.28650065193051,
101.614,96.394,1,1,2,0,38.3298770024028,2.92844939976931,8.65041850936884,4.28704419556109,
101.625,96.405,1,1,2,0,38.3313566877685,2.92826630175114,8.65150852932761,4.28777005633423,
101.635,96.415,1,1,2,0,38.3319870069122,2.92855985462666,8.65241601005883,4.28812389926198,
101.646,96.426,1,1,2,0,38.3328363731343,2.92913150042295,8.65372284191644,4.28827412631557,
101.656,96.436,1,1,2,0,38.3330107167272,2.92842201888561,8.65458859939566,4.28900225895341,
101.667,96.447,1,1,2,0,38.3345216945327,2.92691811919212,8.65569948098043,4.28952138003843,
101.677,96.457,1,1,2,0,38.3339181974802,2.92647704482079,8.6566479399056,4.29056047415772,
101.688,96.468,1,1,2,0,38.3358985618821,2.92776692658663,8.65792571449841,4.29163393023066,
101.698,96.478,1,1,2,0,38.336256189765,2.92788408696651,8.65921913531073,4.29191990120036,
101.709,96.489,1,1,2,0,38.3368060426351,2.92797740548849,8.66022868899777,4.29254381204488,
101.719,96.499,1,1,2,0,38.3385718303072,2.9270501807332,8.66151316911323,4.29329494731285,
101.73,96.51,1,1,2,0,38.3388802843562,2.92705539613962,8.66272761376996,4.29374108474423,
101.74,96.52,1,1,2,0,38.3392915564216,2.92728859931231,8.66367234740476,4.29484293912598,
101.751,96.531,1,1,2,0,38.3408293563184,2.92627699673176,8.66520269668386,4.29546968980138,
101.762,96.542,1,1,2,0,38.3422196347133,2.92643085122108,8.66637690820472,4.29574401746446,
101.772,96.552,1,1,2,0,38.3433685142873,2.92763262987137,8.66759954850024,4.29606463437091,
101.783,96.563,1,1,2,0,38.3434445102125,2.92723011225462,8.66871639054959,4.29699751881525,
101.793,96.573,1,1,2,0,38.3449063141841,2.9255336150527,8.66970657272676,4.29745643548559,
101.804,96.584,1,1,2,0,38.345196886839,2.924545109272,8.6704851584116,4.29805989954777,
101.814,96.594,1,1,2,0,38.3456081589044,2.92667336761951,8.67135166094888,4.29851739630267,
101.825,96.605,1,1,2,0,38.3475572308665,2.92693804949522,8.67236195969399,4.29989954199236,
101.835,96.615,1,1,2,0,38.3477136930653,2.92571298778057,8.67375000288141,4.30019090864073,
101.846,96.626,1,1,2,0,38.3483663639517,2.92525384575129,8.6754010515681,4.30080346016172,
101.856,96.636,1,1,2,0,38.3499533376823,2.92534828186035,8.67653875524346,4.30143560651579,
101.867,96.647,1,1,2,0,38.349917574894,2.92532406747341,8.67741345341953,4.302455105802,
101.878,96.658,1,1,2,0,38.3504316649758,2.92500779032707,8.67966650902809,4.30293503722086,
101.888,96.668,1,1,2,0,38.3523539148467,2.92650293558836,8.68067904294741,4.30322924370011,
101.899,96.679,1,1,2,0,38.3527294241238,2.92648058384657,8.68275700990914,4.30403291583938,
101.909,96.689,1,1,2,0,38.3534357391926,2.92670484632254,8.68379860109325,4.30508166538367,
101.92,96.7,1,1,2,0,38.3555099809138,2.92598344385624,8.68450044579672,4.30616648078014,
101.93,96.71,1,1,2,0,38.3549780094379,2.92367096990347,8.68587582299691,4.30655951337404,
101.941,96.721,1,1,2,0,38.3569717848853,2.92453169822693,8.68680565547029,4.3069846360569,
101.951,96.731,1,1,2,0,38.3570746029017,2.9259605333209,8.68803872657881,4.30700991055174,
101.962,96.742,1,1,2,0,38.3584112371142,2.92619746178389,8.6894930799346,4.30771816437341,
101.972,96.752,1,1,2,0,38.3593902434438,2.92404107749462,8.69026272492257,4.30850138973034,
101.983,96.763,1,1,2,0,38.3601770247863,2.92432252317667,8.69114487367936,4.30896825792715,
101.993,96.773,1,1,2,0,38.3615047183018,2.92439926415682,8.6925008793697,4.30982730676859,
102.004,96.784,1,1,2,0,38.3630916920325,2.92369667440653,8.69417353474047,4.31051908957116,
102.015,96.795,1,1,2,0,38.3638471809352,2.9234990477562,8.69516893232415,4.3111853138958,
102.025,96.805,1,1,2,0,38.3644015041538,2.92440429329872,8.69628875460578,4.31128669585824,
102.036,96.816,1,1,2,0,38.3657694308061,2.92410179972649,8.69661583509922,4.31205231426371,
102.046,96.826,1,1,2,0,38.3662388174025,2.92340386658907,8.69746222106857,4.31256689161931,
102.057,96.837,1,1,2,0,38.3671060650186,2.92188972234726,8.69861929625379,4.31352221072762,
102.067,96.847,1,1,2,0,38.3681208341365,2.92264521121979,8.69947015257157,4.31440823796243,
102.078,96.858,1,1,2,0,38.3689389079188,2.92215328663588,8.70070471379623,4.31501056609225,
102.088,96.868,1,1,2,0,38.3693993538181,2.92270090430975,8.70156227563666,4.31570405279335,
102.099,96.879,1,1,2,0,38.3704185932845,2.9215183109045,8.70266421652458,4.31615274607251,
102.109,96.889,1,1,2,0,38.3710086792914,2.92029213160276,8.7035165629585,4.31600592681598,
102.12,96.9,1,1,2,0,38.3718803972561,2.92143244296312,8.70467438320179,4.31681442666774,
102.131,96.911,1,1,2,0,38.3722246140935,2.92086619883776,8.70610265952507,4.31760844338202,
102.143,96.923,1,1,2,0,38.3731097431038,2.92097851634026,8.70749964340935,4.31790151392892,
102.153,96.933,1,1,2,0,38.3740619273422,2.91959494352341,8.70925723540028,4.31894969550703,
102.164,96.944,1,1,2,0,38.3748129458964,2.92004439979792,8.7098316751735,4.31982294350288,
102.174,96.954,1,1,2,0,38.3763105126563,2.92166545987129,8.71090232362241,4.31983998248816,
102.185,96.965,1,1,2,0,38.3773476335168,2.92179882526398,8.71237604848806,4.32083647914424,
102.195,96.975,1,1,2,0,38.3771017643473,2.91999634355307,8.71321498387669,4.32172733409155,
102.206,96.986,1,1,2,0,38.3785948607587,2.91959829628468,8.71470659013606,4.32196559590245,
102.216,96.996,1,1,2,0,38.3789256665504,2.91981399059296,8.71547250983368,4.32283600406742,
102.227,97.007,1,1,2,0,38.3800566647302,2.92098838835955,8.71679051756236,4.32376746859633,
102.237,97.017,1,1,2,0,38.3809462640891,2.92095635086298,8.71771364451309,4.32423604069166,
102.248,97.028,1,1,2,0,38.3823231314385,2.92019564658403,8.71943696383274,4.32507265486915,
102.259,97.039,1,1,2,0,38.3833289598593,2.91948560625315,8.72126906163083,4.32562840977252,
102.269,97.049,1,1,2,0,38.3835435365891,2.92003378272057,8.72181965954575,4.32592801193045,
102.28,97.06,1,1,2,0,38.3848712301046,2.9194712638855,8.72361822973063,4.32647439539192,
102.29,97.07,1,1,2,0,38.3856267190073,2.91876029223204,8.72457339417844,4.32752570078399,
102.301,97.081,1,1,2,0,38.3862838602422,2.91892364621162,8.72527300370768,4.32784546574117,
102.311,97.091,1,1,2,0,38.3882239915073,2.9209541156888,8.72677057043162,4.32860142872165,
102.322,97.102,1,1,2,0,38.3884475089341,2.91980914771557,8.72804312961794,4.32947581264985,
102.332,97.112,1,1,2,0,38.3898377873291,2.91738025844097,8.72867121357231,4.32929548338892,
102.343,97.123,1,1,2,0,38.3911565401475,2.91726924479008,8.729999652114,4.33019258596417,
102.353,97.133,1,1,2,0,38.3914158203627,2.91858464479446,8.73075439594054,4.33089260427629,
102.364,97.144,1,1,2,0,38.3924440005262,2.91817188262939,8.73172371649171,4.33210606401166,
102.375,97.155,1,1,2,0,38.3931950190804,2.91804578155279,8.73311697508563,4.33276291689439,
102.385,97.165,1,1,2,0,38.3937985161329,2.91768908500671,8.73431651858092,4.33334309434334,
102.396,97.176,1,1,2,0,38.3950770358145,2.91773173958063,8.735503396089,4.33396047357683,
102.406,97.186,1,1,2,0,38.3957788805348,2.91694924235344,8.73709782036226,4.33427313895681,
102.417,97.197,1,1,2,0,38.3964091996785,2.9163034632802,8.73773931536192,4.33481128690872,
102.427,97.207,1,1,2,0,38.3971289257929,2.91719902306795,8.73897313152851,4.33535057079299,
102.438,97.218,1,1,2,0,38.3987293105692,2.91832331568003,8.74042003430358,4.3358887187449,
102.448,97.228,1,1,2,0,38.3985102634908,2.91754640638828,8.74106301941938,4.33666938825403,
102.459,97.239,1,1,2,0,38.3998111349151,2.91638653725386,8.7423303631992,4.33776329110932,
102.469,97.249,1,1,2,0,38.4009644848377,2.91629806160927,8.74322890323356,4.33805352182534,
102.48,97.26,1,1,2,0,38.4021133644116,2.91647743433714,8.74448358102616,4.33824095066348,
102.49,97.27,1,1,2,0,38.4027168614641,2.91777215898037,8.74576359079319,4.33911306272697,
102.501,97.281,1,1,2,0,38.4034455282757,2.91683077812195,8.74732746768551,4.33941465276652,
102.512,97.292,1,1,2,0,38.4051263793256,2.91614476591349,8.74826326062345,4.34014761311686,
102.522,97.302,1,1,2,0,38.4048358066707,2.91560124605894,8.74934135965308,4.34065935064158,
102.533,97.313,1,1,2,0,38.4056359990588,2.91564762592316,8.75032558136568,4.34135823302134,
102.543,97.323,1,1,2,0,38.4072810873204,2.91414596140385,8.75109075600523,4.34195630140484,
102.554,97.334,1,1,2,0,38.4098470673806,2.91452743113041,8.75216587480256,4.34260037504861,
102.564,97.344,1,1,2,0,38.4096235499538,2.91588753461838,8.75299884972663,4.34260435081185,
102.575,97.355,1,1,2,0,38.4089529976732,2.91500575840473,8.75426097809994,4.34362157823335,
102.585,97.365,1,1,2,0,38.4108931289383,2.91337445378304,8.755062660585,4.34459223242841,
102.596,97.376,1,1,2,0,38.4113446341405,2.91240196675062,8.75587551894113,4.3448855869584,
102.606,97.386,1,1,2,0,38.4121627079228,2.91427597403526,8.75724866096711,4.3455765178117,
102.617,97.397,1,1,2,0,38.4125918613823,2.91466545313597,8.75870599455519,4.34629300714293,
102.628,97.408,1,1,2,0,38.4132668840114,2.91414298117161,8.75959186860234,4.34652700920751,
102.638,97.418,1,1,2,0,38.4140179025656,2.91273426264524,8.76108645509399,4.34706402122707,
102.649,97.429,1,1,2,0,38.4153008925957,2.91301235556602,8.76268683983182,4.34736561126662,
102.659,97.439,1,1,2,0,38.4168789256293,2.91362665593624,8.7638290138556,4.34833058579992,
102.67,97.45,1,1,2,0,38.4161636698633,2.9131667688489,8.76478939370991,4.34953382214412,
102.68,97.46,1,1,2,0,38.4178132284735,2.91264448314905,8.76663862784365,4.34971358343887,
102.691,97.471,1,1,2,0,38.4193152655819,2.91364639997482,8.76781730971295,4.35059535092736,
102.701,97.481,1,1,2,0,38.4199813475139,2.91419383138418,8.76851244889376,4.35115934134029,
102.712,97.492,1,1,2,0,38.4216979613521,2.91257426142693,8.76957788193617,4.3518812263502,
102.722,97.502,1,1,2,0,38.4223595729356,2.91178766638041,8.77039148535037,4.35291634470625,
102.733,97.513,1,1,2,0,38.4229898920793,2.91171744465828,8.77192406980368,4.35375977447785,
102.743,97.523,1,1,2,0,38.424161123396,2.91372425854206,8.77330838770074,4.35397758950641,
102.754,97.534,1,1,2,0,38.424769090797,2.91330218315125,8.77416296930888,4.35471963731557,
102.765,97.545,1,1,2,0,38.4263828866189,2.91187409311533,8.77584978078301,4.35516776262856,
102.775,97.555,1,1,2,0,38.4267405145018,2.91078425943851,8.77643092607887,4.35523961034985,
102.786,97.566,1,1,2,0,38.4278089278021,2.91048139333725,8.77747251726298,4.35558890954819,
102.796,97.576,1,1,2,0,38.4280592673202,2.91050169616938,8.77810060121735,4.35687251310631,
102.807,97.587,1,1,2,0,38.4295836561713,2.9099989682436,8.77949236969513,4.35752964997213,
102.817,97.597,1,1,2,0,38.4302273863606,2.91005708277225,8.78063454371891,4.35766283804044,
102.828,97.608,1,1,2,0,38.430813002019,2.91068144142628,8.7818787906985,4.35820439378941,
102.838,97.618,1,1,2,0,38.4315327281334,2.91042625904083,8.78272964701629,4.3585764116348,
102.849,97.629,1,1,2,0,38.4328023071179,2.90843043476343,8.78360509025043,4.35963368067173,
102.859,97.639,1,1,2,0,38.4329677100138,2.90949232876301,8.78461017358904,4.36015535760453,
102.87,97.65,1,1,2,0,38.4340852971481,2.90967337787151,8.78549381246197,4.36062449766604,
102.881,97.661,1,1,2,0,38.4349883075525,2.91049033403397,8.7868893062301,4.36130009343259,
102.891,97.671,1,1,2,0,38.4350821848718,2.90882643312216,8.78860666508517,4.36215942625712,
102.902,97.682,1,1,2,0,38.4369463202117,2.90878303349018,8.78977864143182,4.36270296988771,
102.912,97.692,1,1,2,0,38.4369954940456,2.90843285620213,8.79073604105384,4.36294293559714,
102.923,97.703,1,1,2,0,38.4384081241833,2.90785245597363,8.79173814416016,4.36359865254752,
102.933,97.713,1,1,2,0,38.4394273636497,2.90785301476717,8.79287063242901,4.3646354748021,
102.944,97.724,1,1,2,0,38.4395882961971,2.90802996605635,8.79403962854338,4.36512534562904,
102.954,97.734,1,1,2,0,38.4415910123416,2.90873292833567,8.7951832926833,4.36582848775513,
102.965,97.745,1,1,2,0,38.4425253151858,2.90828552097082,8.79613100655039,4.36655434852827,
102.975,97.755,1,1,2,0,38.4427443622642,2.90647801011801,8.79696249135831,4.3665821788709,
102.986,97.766,1,1,2,0,38.4437770127762,2.90624964982271,8.7983408487908,4.36716945589705,
102.997,97.777,1,1,2,0,38.4444654464509,2.9067425057292,8.79990845097347,4.36762297688872,
103.007,97.787,1,1,2,0,38.4454980969629,2.90860384702683,8.80128382817367,4.36839342300668,
103.018,97.798,1,1,2,0,38.4460121870447,2.90814302861691,8.80255936759228,4.36945353187449,
103.028,97.808,1,1,2,0,38.4470716596479,2.90651675313711,8.80346461314929,4.3699394269382,
103.039,97.819,1,1,2,0,38.4484172345576,2.9074078425765,8.80453228136591,4.37055055854375,
103.049,97.829,1,1,2,0,38.4497181059818,2.90715303272009,8.80554779551752,4.37068289466279,
103.06,97.84,1,1,2,0,38.4505093576729,2.90665123611689,8.80637108468665,4.37122587032721,
103.07,97.85,1,1,2,0,38.4506568791746,2.90607027709484,8.80751325871043,4.37183700193276,
103.081,97.861,1,1,2,0,38.4519488099018,2.90647726505995,8.80896314171779,4.37284428994618,
103.091,97.871,1,1,2,0,38.4525567773028,2.9058150947094,8.80990564017838,4.37346365706129,
103.102,97.882,1,1,2,0,38.4525433662572,2.90517024695873,8.81089135200713,4.37390667067869,
103.112,97.892,1,1,2,0,38.4536207202546,2.90524661540985,8.81167813333075,4.37406626917419,
103.123,97.903,1,1,2,0,38.4550869945747,2.90527287870646,8.81321071778406,4.37477225113116,
103.134,97.914,1,1,2,0,38.4569690113088,2.9055604711175,8.81487294234183,4.37536520781908,
103.144,97.924,1,1,2,0,38.4570226554912,2.90597714483738,8.81586535969322,4.37623419606861,
103.155,97.935,1,1,2,0,38.4577960257881,2.90500335395336,8.81650834480902,4.37678341936096,
103.167,97.947,1,1,2,0,38.4593964105644,2.90410909801722,8.81807892722398,4.37730708417538,
103.177,97.957,1,1,2,0,38.4605899936237,2.90495678782463,8.81946100994682,4.37819651920725,
103.188,97.968,1,1,2,0,38.4607375151255,2.90424022823572,8.82038488195562,4.37901666236563,
103.198,97.978,1,1,2,0,38.4616405255299,2.90415044873953,8.82171406555538,4.37927139519564,
103.209,97.989,1,1,2,0,38.4619713313217,2.90315300226212,8.82243379165256,4.37987003154531,
103.219,97.999,1,1,2,0,38.4641573317562,2.90422402322292,8.82360949328957,4.38001372698788,
103.23,98.01,1,1,2,0,38.4644747265024,2.90426407009363,8.82395818046708,4.38047690340454,
103.24,98.02,1,1,2,0,38.4647742398543,2.90244575589895,8.82546543294595,4.38127347596661,
103.251,98.031,1,1,2,0,38.4660706409301,2.90221460163593,8.82655917819508,4.38187552011334,
103.262,98.042,1,1,2,0,38.466119814764,2.9011782258749,8.82802545248002,4.38285327388561,
103.272,98.052,1,1,2,0,38.467760432677,2.90273353457451,8.82921009481388,4.38377678688805,
103.283,98.063,1,1,2,0,38.4690300116615,2.90273744612932,8.83033960285045,4.38426466983337,
103.293,98.073,1,1,2,0,38.4692445883913,2.90240608155727,8.83137597862806,4.38435611238773,
103.304,98.084,1,1,2,0,38.4703085313431,2.90275532752275,8.83238180702474,4.38457477936556,
103.314,98.094,1,1,2,0,38.4709075580471,2.90163829922676,8.83356719441668,4.38544405159817,
103.325,98.105,1,1,2,0,38.4716541062527,2.90162768214941,8.83523016403252,4.38565987874511,
103.335,98.115,1,1,2,0,38.4727046381589,2.90126819163561,8.83644088339889,4.3865990108174,
103.346,98.126,1,1,2,0,38.4730399142992,2.90132407099009,8.83761583997783,4.38750804068235,
103.356,98.136,1,1,2,0,38.4748593461537,2.9024051502347,8.83886828259621,4.38750889263161,
103.367,98.147,1,1,2,0,38.4758472931804,2.90247965604067,8.8402175827639,4.38849942564284,
103.378,98.158,1,1,2,0,38.4764150274446,2.90195066481829,8.84129568179352,4.38940305982911,
103.388,98.168,1,1,2,0,38.4774297965625,2.90006157010794,8.84220241746667,4.39005252915155,
103.399,98.179,1,1,2,0,38.4783685697553,2.89972852915525,8.84372904145541,4.3906304347358,
103.409,98.189,1,1,2,0,38.4795263900263,2.90183946490288,8.84437724197772,4.39091441782388,
103.422,98.202,1,1,2,0,38.4787485493809,2.90117356926203,8.84587182846937,4.39201769212108,
103.432,98.212,1,1,2,0,38.4813815846692,2.90028546005487,8.84696482866043,4.39281256078462,
103.442,98.222,1,1,2,0,38.4826735153964,2.90007125586271,8.84763314575067,4.39286566562209,
103.453,98.233,1,1,2,0,38.4827718630642,2.90093421936035,8.84913369270689,4.39347793315999,
103.463,98.243,1,1,2,0,38.4834647670874,2.89998073130846,8.84997262809553,4.39446221854328,
103.474,98.254,1,1,2,0,38.4858608739032,2.8997803106904,8.85113417362918,4.39467690975787,
103.484,98.264,1,1,2,0,38.4859458105254,2.89742778986692,8.85162889218873,4.39523720839065,
103.495,98.275,1,1,2,0,38.4870097534772,2.89781056344509,8.85338052371509,4.39588951754398,
103.506,98.286,1,1,2,0,38.4882435696734,2.89920922368765,8.85474323492807,4.39667189095164,
103.516,98.296,1,1,2,0,38.4891108172896,2.89936829358339,8.85573118193103,4.39720776703885,
103.527,98.307,1,1,2,0,38.4888291853318,2.89811659604311,8.85700672134963,4.39779646398044,
103.537,98.317,1,1,2,0,38.4902507561665,2.89695989340544,8.85737105474665,4.39794924688183,
103.548,98.328,1,1,2,0,38.4901077050133,2.89764162153006,8.8583828436079,4.39864216561675,
103.558,98.338,1,1,2,0,38.4914488095744,2.89726834744215,8.85987072457691,4.39983205475581,
103.569,98.349,1,1,2,0,38.4919047851252,2.89689265191555,8.86108293405943,4.40018305785268,
103.579,98.359,1,1,2,0,38.4927496809987,2.89723947644234,8.86208652728189,4.4001682907321,
103.59,98.37,1,1,2,0,38.4936258693119,2.89802737534046,8.86347680564352,4.40092908142507,
103.6,98.38,1,1,2,0,38.494716634355,2.89634596556425,8.86437013027139,4.40158707024015,
103.611,98.391,1,1,2,0,38.4950563808438,2.89581324905157,8.86547803162388,4.40204740682593,
103.622,98.402,1,1,2,0,38.4967774650305,2.89580672979355,8.86702998758705,4.40275367276599,
103.632,98.412,1,1,2,0,38.4977520010115,2.89757866412401,8.8681729066689,4.40352355091778,
103.643,98.423,1,1,2,0,38.4986952445528,2.89690606296062,8.86961161380519,4.40445955917609,
103.653,98.433,1,1,2,0,38.4997725985503,2.89676673710346,8.87061595208572,4.40471855175243,
103.664,98.444,1,1,2,0,38.5007516048799,2.89473254233599,8.87144818195171,4.40546201947702,
103.674,98.454,1,1,2,0,38.5011002920657,2.89527550339699,8.87235268245065,4.40561451839532,
103.685,98.465,1,1,2,0,38.5017976664375,2.89555173367262,8.87395604742076,4.40598227649439,
103.695,98.475,1,1,2,0,38.502526333249,2.89629325270653,8.87502669586967,4.40640768316033,
103.706,98.486,1,1,2,0,38.5033712291225,2.8956139460206,8.87602209345335,4.40762625459129,
103.716,98.496,1,1,2,0,38.5041311883738,2.89492756128311,8.87707560556661,4.40802837464401,
103.727,98.507,1,1,2,0,38.5057539248927,2.89531908929348,8.8784852554381,4.40917453038751,
103.737,98.517,1,1,2,0,38.5057718062869,2.89395675063133,8.87982934019929,4.40936337914108,
103.748,98.528,1,1,2,0,38.5074928904736,2.89367623627186,8.88119056129613,4.41002789956719,
103.759,98.539,1,1,2,0,38.5080248619495,2.8940238058567,8.88279169109203,4.41060608913453,
103.769,98.549,1,1,2,0,38.5087222363213,2.89628468453884,8.8838973572703,4.41123369175919,
103.78,98.56,1,1,2,0,38.5097861792731,2.89543438702822,8.88489275485398,4.41216316840648,
103.79,98.57,1,1,2,0,38.5104343798109,2.89374310523272,8.88584791930179,4.41271466356353,
103.801,98.581,1,1,2,0,38.5120615866784,2.89344675838947,8.88715400610132,4.41317216031843,
103.811,98.591,1,1,2,0,38.5135502127412,2.8950247913599,8.88864412224455,4.41423510901712,
103.822,98.602,1,1,2,0,38.5138720778359,2.89408173412085,8.89002247967703,4.41422715749065,
103.832,98.612,1,1,2,0,38.5144711045398,2.89408955723047,8.89056637206931,4.41462302991544,
103.843,98.623,1,1,2,0,38.5160491375734,2.89451144635677,8.89131813566357,4.41544459298926,
103.853,98.633,1,1,2,0,38.5166794567171,2.89357453584671,8.8926689259474,4.41600091585881,
103.864,98.644,1,1,2,0,38.5162637143031,2.89279203861952,8.89403536245074,4.4168159473216,
103.875,98.655,1,1,2,0,38.5172337799357,2.89192125201225,8.89577581810603,4.41690029029876,
103.885,98.665,1,1,2,0,38.5190442710931,2.8927618637681,8.89699100782083,4.41757077436972,
103.896,98.676,1,1,2,0,38.519750586162,2.89277993142605,8.89794915250093,4.41774911574903,
103.906,98.686,1,1,2,0,38.5199204594064,2.89315041154623,8.89881192974786,4.41888760394915,
103.917,98.697,1,1,2,0,38.521874001717,2.89200413972139,8.89987214738376,4.41942546791798,
103.927,98.707,1,1,2,0,38.5227457196817,2.89121177047491,8.90039741332425,4.41974608482442,
103.938,98.718,1,1,2,0,38.5230452330337,2.89147403091192,8.90187560853833,4.42054862103134,
103.948,98.728,1,1,2,0,38.5243282230638,2.89240032434464,8.90304534971076,4.4209498891348,
103.959,98.739,1,1,2,0,38.525803438081,2.89207529276609,8.90381946504717,4.42202078935995,
103.969,98.749,1,1,2,0,38.5260493072506,2.8912790119648,8.90471427979118,4.42251804374718,
103.98,98.76,1,1,2,0,38.526710918834,2.89136096835136,8.90579833928537,4.4231061727226,
103.99,98.77,1,1,2,0,38.5275289926163,2.88898162543774,8.906886869128,4.42331120851219,
104.001,98.781,1,1,2,0,38.5285214099915,2.88926847279072,8.90818699546296,4.42389876952143,
104.012,98.792,1,1,2,0,38.5294691238813,2.88903024047613,8.90946402499771,4.42393029164421,
104.022,98.802,1,1,2,0,38.5294423017901,2.89105772972107,8.91069858622237,4.42454028731741,
104.033,98.813,1,1,2,0,38.5304257784682,2.8913639485836,8.91150995446236,4.42502305856715,
104.043,98.823,1,1,2,0,38.5313019667815,2.88879796862602,8.91264765813771,4.42587131605125,
104.054,98.834,1,1,2,0,38.5330230509682,2.88785416632891,8.91376450018706,4.4267922732059,
104.064,98.844,1,1,2,0,38.534203222982,2.8890224173665,8.91529261429194,4.42721342012552,
104.075,98.855,1,1,2,0,38.5339707648581,2.88963299244642,8.91651078423903,4.427730837312,
104.085,98.865,1,1,2,0,38.5359779513512,2.88920179009438,8.91736313067296,4.4281312534662,
104.096,98.876,1,1,2,0,38.5371447123193,2.88891550153494,8.91840844714743,4.42908827647303,
104.106,98.886,1,1,2,0,38.5377392686747,2.88780573755503,8.91916468109012,4.42911837868037,
104.117,98.897,1,1,2,0,38.5377571500689,2.88791470229626,8.92051994172238,4.43002400074826,
104.128,98.908,1,1,2,0,38.5394111790276,2.8874084353447,8.92188488810958,4.43063797218469,
104.138,98.918,1,1,2,0,38.5403499522203,2.88655515760183,8.9226664540267,4.43135900524533,
104.149,98.929,1,1,2,0,38.5403678336145,2.88746505975723,8.9236953792236,4.43203857677511,
104.159,98.939,1,1,2,0,38.5407791056799,2.88890153169632,8.92506628607536,4.43238276427786,
104.17,98.95,1,1,2,0,38.5422096172117,2.88813263177872,8.9261414048727,4.43273376737473,
104.18,98.96,1,1,2,0,38.5425627747461,2.88567263633013,8.92779021838518,4.43347382730227,
104.191,98.971,1,1,2,0,38.5445252577538,2.88617126643658,8.92850845436622,4.43399891203213,
