Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)","Strain(8800 (0,1):Axial Strain) (%)","Strain(8800 (0,1):Transverse Strain) (%)",width,thickness
118.031,112.841,1,1,2,0,50.24572514,2.874686755,10.85451486,4.804841219,,
118.042,112.852,1,1,2,0,50.24543457,2.874366567,10.85567045,4.805069995,,
118.052,112.862,1,1,2,0,50.24697237,2.872888744,10.85672694,4.805430232,,
118.063,112.873,1,1,2,0,50.24730317,2.872463129,10.85770297,4.805855345,,
118.073,112.883,1,1,2,0,50.24817489,2.87298318,10.85905003,4.806264524,,
118.084,112.894,1,1,2,0,50.24908684,2.873682231,10.86013707,4.807029955,,
118.094,112.904,1,1,2,0,50.24887673,2.873134427,10.86127105,4.807478971,,
118.105,112.915,1,1,2,0,50.24979763,2.873401344,10.8627105,4.807961562,,
118.115,112.925,1,1,2,0,50.25087051,2.873377129,10.86361426,4.808159038,,
118.126,112.936,1,1,2,0,50.25212221,2.873241343,10.86544039,4.808757725,,
118.137,112.947,1,1,2,0,50.25274359,2.872004732,10.8668873,4.809063898,,
118.147,112.957,1,1,2,0,50.25354378,2.872996032,10.86847651,4.810060951,,
118.158,112.968,1,1,2,0,50.25494747,2.873584442,10.86993905,4.810146884,,
118.168,112.978,1,1,2,0,50.25565825,2.873095311,10.87130102,4.810626061,,
118.179,112.989,1,1,2,0,50.25682501,2.873203903,10.87225767,4.810996541,,
118.189,112.999,1,1,2,0,50.25792025,2.8733138,10.87310555,4.811156457,,
118.2,113.01,1,1,2,0,50.258184,2.873262577,10.8745599,4.811838232,,
118.21,113.02,1,1,2,0,50.25995426,2.873747051,10.87553444,4.812166599,,
118.221,113.031,1,1,2,0,50.26020907,2.872708812,10.87640318,4.812541063,,
118.231,113.041,1,1,2,0,50.26155464,2.872836031,10.87740752,4.812544477,,
118.242,113.052,1,1,2,0,50.26266776,2.873226441,10.87906676,4.813220561,,
118.252,113.062,1,1,2,0,50.26282869,2.872096375,10.87978202,4.81325926,,
118.263,113.073,1,1,2,0,50.26315056,2.871226706,10.88102999,4.814059406,,
118.274,113.084,1,1,2,0,50.26465706,2.872013301,10.88288444,4.814832805,,
118.284,113.094,1,1,2,0,50.26585512,2.873123251,10.88357511,4.814956867,,
118.295,113.105,1,1,2,0,50.26570313,2.873022482,10.8846763,4.816034732,,
118.305,113.115,1,1,2,0,50.26711129,2.871723846,10.88601592,4.816096763,,
118.316,113.126,1,1,2,0,50.26742421,2.871506475,10.88750156,4.816515047,,
118.326,113.136,1,1,2,0,50.26829593,2.872428857,10.88892313,4.817253731,,
118.337,113.147,1,1,2,0,50.26935093,2.872977965,10.8903611,4.818105096,,
118.347,113.157,1,1,2,0,50.27094237,2.873326465,10.89183482,4.818216639,,
118.358,113.168,1,1,2,0,50.27094684,2.872472629,10.89318412,4.818781749,,
118.368,113.178,1,1,2,0,50.27176045,2.872807346,10.89490744,4.819082231,,
118.379,113.189,1,1,2,0,50.27350388,2.873412147,10.89637148,4.819393525,,
118.39,113.2,1,1,2,0,50.27393304,2.872764505,10.89741605,4.820059934,,
118.4,113.21,1,1,2,0,50.27462594,2.871210128,10.89866849,4.82085439,,
118.411,113.221,1,1,2,0,50.27645878,2.872650139,10.89962738,4.821146335,,
118.421,113.231,1,1,2,0,50.27749143,2.87373662,10.9012829,4.821361453,,
118.432,113.242,1,1,2,0,50.27733944,2.872814611,10.90219113,4.821536734,,
118.442,113.252,1,1,2,0,50.27917676,2.871672437,10.90340408,4.822126315,,
118.453,113.263,1,1,2,0,50.28024517,2.870775573,10.90423929,4.822067129,,
118.463,113.273,1,1,2,0,50.28010659,2.872573398,10.90498733,4.822740937,,
118.474,113.284,1,1,2,0,50.28282903,2.872093208,10.90621146,4.822918494,,
118.484,113.294,1,1,2,0,50.28216742,2.871307731,10.90710777,4.823432955,,
118.495,113.305,1,1,2,0,50.28417014,2.871965431,10.90850624,4.82381937,,
118.506,113.316,1,1,2,0,50.28433107,2.871606685,10.90996581,4.823812541,,
118.516,113.326,1,1,2,0,50.28494351,2.870429121,10.91093587,4.824164241,,
118.527,113.337,1,1,2,0,50.28656177,2.869368345,10.91176438,4.824995119,,
118.537,113.347,1,1,2,0,50.28635614,2.870588005,10.91300863,4.825428199,,
118.548,113.358,1,1,2,0,50.28745137,2.870684862,10.91349217,4.825835102,,
118.558,113.368,1,1,2,0,50.28859131,2.870736085,10.91462242,4.825819167,,
118.569,113.379,1,1,2,0,50.28969549,2.869138308,10.91613191,4.826466227,,
118.579,113.389,1,1,2,0,50.28952114,2.869947627,10.91726961,4.826973859,,
118.59,113.4,1,1,2,0,50.29058062,2.869724855,10.91893258,4.827196375,,
118.6,113.41,1,1,2,0,50.29109918,2.87094526,10.92038396,4.827936197,,
118.611,113.421,1,1,2,0,50.2921363,2.870366536,10.92173624,4.82853773,,
118.621,113.431,1,1,2,0,50.29284261,2.870371751,10.92316451,4.828589517,,
118.632,113.442,1,1,2,0,50.29431336,2.871660329,10.92467624,4.828493909,,
118.643,113.453,1,1,2,0,50.29538177,2.871861495,10.92630046,4.829218366,,
118.653,113.463,1,1,2,0,50.29706262,2.869819105,10.92742326,4.830047536,,
118.664,113.474,1,1,2,0,50.29675417,2.869250998,10.92821228,4.830562566,,
118.674,113.484,1,1,2,0,50.29802822,2.871125564,10.92952582,4.830881828,,
118.685,113.495,1,1,2,0,50.29910557,2.871254273,10.93025672,4.831219301,,
118.695,113.505,1,1,2,0,50.29980294,2.869678847,10.93156579,4.83161596,,
118.706,113.516,1,1,2,0,50.30051373,2.869243175,10.93254256,4.832208956,,
118.716,113.526,1,1,2,0,50.30180566,2.869635448,10.93337628,4.832713742,,
118.727,113.537,1,1,2,0,50.30307524,2.870242856,10.93482691,4.83302276,,
118.737,113.547,1,1,2,0,50.30358933,2.869206853,10.9361315,4.833479743,,
118.748,113.558,1,1,2,0,50.30324064,2.869339287,10.93704345,4.833773965,,
118.759,113.569,1,1,2,0,50.30568592,2.868716605,10.93848142,4.834081275,,
118.769,113.579,1,1,2,0,50.30616872,2.868732996,10.93958112,4.834368099,,
118.781,113.591,1,1,2,0,50.30675881,2.86931973,10.9409863,4.83509597,,
118.792,113.602,1,1,2,0,50.30761264,2.868717536,10.94164568,4.83549206,,
118.802,113.612,1,1,2,0,50.30911915,2.8678542,10.94280424,4.836221638,,
118.813,113.623,1,1,2,0,50.30925773,2.867352031,10.94383317,4.836581875,,
118.823,113.633,1,1,2,0,50.31009369,2.868943475,10.94476449,4.837059345,,
118.834,113.644,1,1,2,0,50.3114035,2.868299186,10.94655487,4.83737064,,
118.844,113.654,1,1,2,0,50.31263284,2.866461128,10.94729396,4.837544213,,
118.855,113.665,1,1,2,0,50.3133481,2.868090943,10.94888615,4.837888515,,
118.865,113.675,1,1,2,0,50.31390689,2.867968939,10.94979065,4.838458178,,
118.876,113.686,1,1,2,0,50.31455062,2.867598645,10.95054316,4.838841179,,
118.887,113.697,1,1,2,0,50.31562351,2.867299318,10.95228809,4.83924865,,
118.897,113.707,1,1,2,0,50.31652652,2.867793106,10.9537566,4.839480271,,
118.908,113.718,1,1,2,0,50.31715684,2.86828205,10.95543149,4.840282125,,
118.918,113.728,1,1,2,0,50.31843089,2.866814658,10.95651182,4.84078805,,
118.929,113.739,1,1,2,0,50.31938307,2.867190354,10.95725837,4.84087569,,
118.939,113.749,1,1,2,0,50.31945907,2.866856009,10.95877903,4.841733884,,
118.95,113.76,1,1,2,0,50.32085829,2.868362516,10.95982435,4.841930791,,
118.96,113.77,1,1,2,0,50.32177918,2.868045866,10.96113714,4.842218752,,
118.971,113.781,1,1,2,0,50.32291465,2.86644008,10.96201929,4.842236394,,
118.981,113.791,1,1,2,0,50.32367461,2.866322361,10.96334177,4.842618256,,
118.992,113.802,1,1,2,0,50.32396965,2.866261639,10.96440348,4.843274422,,
119.002,113.812,1,1,2,0,50.32470726,2.866910025,10.96546667,4.843804249,,
119.013,113.823,1,1,2,0,50.32612436,2.86571756,10.96683684,4.844089365,,
119.024,113.834,1,1,2,0,50.32684855,2.865965292,10.96853408,4.844706263,,
119.039,113.849,1,1,2,0,50.32835953,2.867980674,10.96979993,4.845562749,,
119.049,113.859,1,1,2,0,50.32857411,2.866523713,10.97050401,4.845472833,,
119.06,113.87,1,1,2,0,50.32975428,2.865418419,10.97259092,4.84645452,,
119.07,113.88,1,1,2,0,50.33118479,2.86651589,10.97352001,4.846672483,,
119.081,113.891,1,1,2,0,50.33116691,2.86650043,10.97516733,4.847208001,,
119.091,113.901,1,1,2,0,50.33287011,2.86596138,10.97654196,4.847771973,,
119.102,113.912,1,1,2,0,50.33378653,2.866533771,10.97740027,4.84806904,,
119.112,113.922,1,1,2,0,50.33442132,2.867130004,10.97826752,4.848328547,,
119.123,113.933,1,1,2,0,50.33540033,2.867470123,10.97933668,4.848683093,,
119.134,113.944,1,1,2,0,50.33618711,2.866786532,10.98068523,4.84891073,,
119.144,113.954,1,1,2,0,50.3365358,2.865656652,10.9819645,4.849259016,,
119.155,113.965,1,1,2,0,50.33853851,2.865374833,10.98344195,4.849659089,,
119.165,113.975,1,1,2,0,50.33880674,2.86588762,10.98421904,4.850302734,,
119.176,113.986,1,1,2,0,50.33949517,2.86592599,10.98528149,4.850623704,,
119.186,113.996,1,1,2,0,50.34029089,2.864937298,10.98655182,4.850791586,,
119.197,114.007,1,1,2,0,50.34145318,2.865854837,10.98794657,4.851559294,,
119.207,114.017,1,1,2,0,50.34235172,2.866043523,10.98871994,4.851909287,,
119.218,114.028,1,1,2,0,50.34278535,2.865194902,10.99010873,4.852304808,,
119.228,114.038,1,1,2,0,50.34370177,2.865362354,10.99107954,4.852239362,,
119.239,114.049,1,1,2,0,50.34557484,2.864843421,10.99213379,4.852924551,,
119.249,114.059,1,1,2,0,50.34574472,2.865338326,10.99350321,4.853367306,,
119.26,114.07,1,1,2,0,50.34688466,2.863997407,10.99484357,4.853821443,,
119.271,114.081,1,1,2,0,50.3469383,2.863700874,10.99626961,4.854284686,,
119.281,114.091,1,1,2,0,50.34795307,2.864554897,10.99732312,4.854552729,,
119.292,114.102,1,1,2,0,50.34931652,2.86603421,10.99861952,4.855857662,,
119.302,114.112,1,1,2,0,50.3501346,2.86615137,10.99995392,4.855544091,,
119.313,114.123,1,1,2,0,50.35124325,2.864196338,11.00167724,4.855980587,,
119.323,114.133,1,1,2,0,50.35241448,2.863286436,11.00220176,4.856628785,,
119.334,114.144,1,1,2,0,50.35293751,2.863862365,11.00349742,4.856539437,,
119.344,114.154,1,1,2,0,50.35431437,2.86459066,11.00468728,4.85740446,,
119.355,114.165,1,1,2,0,50.35440378,2.863990702,11.00589576,4.857879654,,
119.365,114.175,1,1,2,0,50.35650037,2.864046954,11.00701484,4.85786315,,
119.376,114.186,1,1,2,0,50.35650932,2.865292877,11.00780013,4.857926888,,
119.387,114.197,1,1,2,0,50.3574615,2.864679135,11.00912633,4.858457853,,
119.397,114.207,1,1,2,0,50.35797112,2.863497101,11.01052332,4.858671264,,
119.408,114.218,1,1,2,0,50.35888307,2.861332148,11.01182568,4.859522628,,
119.418,114.228,1,1,2,0,50.35987996,2.863226086,11.01303789,4.859945465,,
119.429,114.239,1,1,2,0,50.36100202,2.864360064,11.01382839,4.860455374,,
119.439,114.249,1,1,2,0,50.36173515,2.8632164,11.01551074,4.860698946,,
119.45,114.26,1,1,2,0,50.3627991,2.863843553,11.01671549,4.860834959,,
119.46,114.27,1,1,2,0,50.363416,2.863618731,11.01762372,4.861694292,,
119.471,114.281,1,1,2,0,50.36418937,2.862288803,11.01838144,4.861880954,,
119.481,114.291,1,1,2,0,50.36554389,2.862698026,11.01974863,4.862594029,,
119.492,114.302,1,1,2,0,50.36571376,2.862488665,11.02107259,4.862571835,,
119.502,114.312,1,1,2,0,50.36659442,2.862256579,11.0226171,4.862802318,,
119.513,114.323,1,1,2,0,50.36713533,2.86363624,11.02370488,4.863146051,,
119.524,114.334,1,1,2,0,50.36786847,2.863392793,11.02539691,4.86384376,,
119.534,114.344,1,1,2,0,50.36980413,2.86251232,11.02680209,4.865006988,,
119.545,114.355,1,1,2,0,50.37078314,2.862688899,11.0278027,4.865293812,,
119.555,114.365,1,1,2,0,50.3715431,2.863946557,11.02884206,4.865601692,,
119.566,114.376,1,1,2,0,50.37174426,2.862532996,11.02994102,4.865878841,,
119.576,114.386,1,1,2,0,50.37318819,2.861252241,11.03085521,4.865972172,,
119.587,114.397,1,1,2,0,50.37432365,2.862402052,11.03219259,4.866493462,,
119.597,114.407,1,1,2,0,50.37461423,2.863364294,11.03297937,4.866719393,,
119.608,114.418,1,1,2,0,50.37499868,2.863103338,11.03433016,4.867363038,,
119.618,114.428,1,1,2,0,50.37781947,2.861924469,11.03588882,4.86788945,,
119.629,114.439,1,1,2,0,50.37684046,2.861674502,11.03703397,4.867859288,,
119.64,114.45,1,1,2,0,50.3788253,2.862635255,11.0380778,4.868550169,,
119.65,114.46,1,1,2,0,50.3796389,2.860900946,11.03922817,4.868634394,,
119.661,114.471,1,1,2,0,50.38027369,2.860352956,11.04012596,4.869185847,,
119.671,114.481,1,1,2,0,50.38188301,2.861536108,11.04143131,4.86969234,,
119.682,114.492,1,1,2,0,50.38238369,2.86244452,11.04268673,4.870063959,,
119.692,114.502,1,1,2,0,50.38307213,2.862274833,11.04351672,4.870336555,,
119.703,114.513,1,1,2,0,50.38432829,2.860810794,11.04452628,4.870983615,,
119.713,114.523,1,1,2,0,50.38507037,2.860262431,11.04556638,4.870877763,,
119.724,114.534,1,1,2,0,50.38508378,2.860866114,11.04664224,4.870964266,,
119.734,114.544,1,1,2,0,50.38643383,2.860941738,11.04798558,4.871787745,,
119.745,114.555,1,1,2,0,50.38631313,2.860774659,11.04903686,4.872309035,,
119.756,114.566,1,1,2,0,50.38797163,2.86140237,11.05026844,4.872969184,,
119.766,114.576,1,1,2,0,50.38834267,2.861489914,11.05199623,4.873107474,,
119.777,114.587,1,1,2,0,50.38908922,2.861925215,11.05342227,4.874060707,,
119.787,114.597,1,1,2,0,50.38989388,2.861253917,11.05525809,4.874352083,,
119.798,114.608,1,1,2,0,50.39154344,2.859632671,11.05635631,4.875354258,,
119.808,114.618,1,1,2,0,50.39207988,2.86182519,11.05766687,4.875412875,,
119.819,114.629,1,1,2,0,50.39325111,2.862761542,11.05877253,4.875892621,,
119.829,114.639,1,1,2,0,50.3946548,2.861619741,11.06009874,4.876430415,,
119.84,114.65,1,1,2,0,50.39485149,2.860646509,11.0614838,4.876611956,,
119.85,114.66,1,1,2,0,50.39621495,2.862289548,11.06314677,4.877418931,,
119.861,114.671,1,1,2,0,50.39702408,2.861166932,11.06426361,4.877931116,,
119.871,114.681,1,1,2,0,50.39845907,2.860335074,11.06489169,4.877972091,,
119.882,114.692,1,1,2,0,50.3989508,2.860554121,11.06589901,4.878509316,,
119.893,114.703,1,1,2,0,50.39975547,2.859875374,11.06736156,4.878767684,,
119.903,114.713,1,1,2,0,50.40072106,2.860315703,11.06849703,4.879211578,,
119.914,114.724,1,1,2,0,50.40207111,2.860468626,11.06976139,4.879255398,,
119.924,114.734,1,1,2,0,50.40241085,2.859662659,11.07069272,4.880017984,,
119.935,114.745,1,1,2,0,50.40330492,2.859982662,11.07109654,4.880402123,,
119.945,114.755,1,1,2,0,50.40397995,2.860697918,11.07243392,4.880779432,,
119.956,114.766,1,1,2,0,50.40484272,2.859645709,11.07397693,4.881027557,,
119.966,114.776,1,1,2,0,50.40585749,2.858152986,11.07481289,4.881264869,,
119.977,114.787,1,1,2,0,50.40668004,2.857773378,11.07600871,4.881197147,,
119.987,114.797,1,1,2,0,50.40727459,2.859385498,11.07717696,4.881950059,,
119.998,114.808,1,1,2,0,50.4080569,2.859403566,11.07852998,4.882938006,,
120.009,114.819,1,1,2,0,50.40872746,2.860121615,11.08039561,4.883144587,,
120.019,114.829,1,1,2,0,50.40963494,2.859369107,11.08198556,4.883461573,,
120.03,114.84,1,1,2,0,50.41123979,2.860222943,11.08277905,4.883661325,,
120.04,114.85,1,1,2,0,50.41129791,2.8589027,11.08419391,4.88426115,,
120.051,114.861,1,1,2,0,50.41290276,2.858949453,11.08569297,4.885013492,,
120.062,114.872,1,1,2,0,50.41385495,2.858402766,11.08685005,4.885551856,,
120.072,114.882,1,1,2,0,50.41464173,2.85928715,11.08795422,4.885679902,,
120.082,114.892,1,1,2,0,50.41557156,2.860001847,11.08876484,4.885564945,,
120.093,114.903,1,1,2,0,50.41631811,2.858934179,11.08996886,4.885891036,,
120.103,114.913,1,1,2,0,50.41659974,2.858213335,11.09103876,4.88651021,,
120.114,114.924,1,1,2,0,50.41790955,2.859065123,11.09244841,4.88670484,,
120.124,114.934,1,1,2,0,50.41860693,2.858324349,11.09365094,4.887492466,,
120.135,114.945,1,1,2,0,50.41904949,2.858179249,11.09471115,4.887900507,,
120.146,114.956,1,1,2,0,50.4202699,2.857993543,11.09581682,4.888314808,,
120.156,114.966,1,1,2,0,50.42127573,2.858521417,11.09681147,4.888229443,,
120.167,114.977,1,1,2,0,50.42236202,2.858589776,11.09836566,4.888559518,,
120.177,114.987,1,1,2,0,50.42228602,2.857968211,11.09961811,4.889032435,,
120.188,114.998,1,1,2,0,50.42372995,2.858413011,11.10073048,4.889768843,,
120.198,115.008,1,1,2,0,50.4248073,2.859854326,11.10183614,4.890044854,,
120.209,115.019,1,1,2,0,50.42626463,2.858920209,11.10311317,4.890390294,,
120.219,115.029,1,1,2,0,50.42693519,2.85734795,11.10409814,4.890825651,,
120.23,115.04,1,1,2,0,50.42783373,2.855939977,11.10527161,4.890798334,,
120.24,115.05,1,1,2,0,50.42794101,2.857449837,11.10671776,4.891948473,,
120.251,115.061,1,1,2,0,50.4289379,2.858105488,11.10718566,4.892119771,,
120.262,115.072,1,1,2,0,50.43065005,2.857593819,11.10896933,4.892307003,,
120.272,115.082,1,1,2,0,50.43131613,2.857112512,11.10961157,4.892770245,,
120.283,115.093,1,1,2,0,50.43169164,2.856813557,11.11111063,4.892992761,,
120.293,115.103,1,1,2,0,50.43283158,2.857019193,11.11196297,4.893053654,,
120.304,115.114,1,1,2,0,50.43445431,2.855861001,11.11389416,4.893827622,,
120.314,115.124,1,1,2,0,50.43490582,2.855761349,11.11437398,4.894441106,,
120.325,115.135,1,1,2,0,50.43452584,2.856557444,11.11553106,4.895191172,,
120.335,115.145,1,1,2,0,50.43632739,2.857854404,11.11703458,4.895636773,,
120.346,115.156,1,1,2,0,50.43700688,2.857691981,11.11826393,4.895456939,,
120.356,115.166,1,1,2,0,50.43767296,2.856471203,11.11935842,4.896195054,,
120.367,115.177,1,1,2,0,50.4390096,2.855855599,11.12066898,4.896520576,,
120.377,115.187,1,1,2,0,50.43993049,2.857320569,11.12236547,4.896909836,,
120.388,115.198,1,1,2,0,50.44177227,2.856731229,11.12299579,4.897120401,,
120.399,115.209,1,1,2,0,50.44196003,2.856026404,11.12411934,4.897942173,,
120.409,115.219,1,1,2,0,50.44109278,2.856531367,11.12514827,4.897708844,,
120.42,115.23,1,1,2,0,50.44324749,2.856431343,11.1265825,4.898409968,,
120.43,115.24,1,1,2,0,50.44430249,2.856553532,11.12815905,4.89912475,,
120.441,115.251,1,1,2,0,50.44478082,2.85456609,11.1296663,4.899685308,,
120.451,115.261,1,1,2,0,50.44559889,2.856025845,11.13097313,4.899890751,,
120.462,115.272,1,1,2,0,50.44672542,2.856907621,11.13242078,4.900229362,,
120.472,115.282,1,1,2,0,50.4474362,2.855418436,11.1339556,4.900365376,,
120.483,115.293,1,1,2,0,50.44851356,2.85587199,11.13532129,4.90097829,,
120.493,115.303,1,1,2,0,50.44901424,2.856728062,11.13608274,4.901551937,,
120.504,115.314,1,1,2,0,50.45114212,2.857813612,11.13742459,4.901718681,,
120.515,115.325,1,1,2,0,50.45059674,2.857141197,11.13820615,4.902301434,,
120.525,115.335,1,1,2,0,50.45259499,2.856344543,11.1394951,4.902679312,,
120.536,115.346,1,1,2,0,50.45296603,2.854588255,11.14014479,4.902656549,,
120.546,115.356,1,1,2,0,50.45391821,2.855211124,11.14158499,4.902987192,,
120.557,115.367,1,1,2,0,50.45487039,2.855831385,11.14294994,4.903589863,,
120.567,115.377,1,1,2,0,50.45574658,2.855310775,11.14396545,4.904474235,,
120.578,115.388,1,1,2,0,50.45678817,2.855623141,11.14514786,4.904442935,,
120.588,115.398,1,1,2,0,50.45733356,2.85579823,11.14574614,4.904816261,,
120.599,115.409,1,1,2,0,50.45799964,2.855293453,11.1474635,4.904938047,,
120.609,115.419,1,1,2,0,50.45887583,2.853214182,11.14842462,4.905184465,,
120.62,115.43,1,1,2,0,50.46040469,2.853600867,11.14938649,4.905737624,,
120.631,115.441,1,1,2,0,50.46110653,2.853576094,11.15047502,4.906279402,,
120.641,115.451,1,1,2,0,50.46213024,2.855253406,11.15151662,4.9065759,,
120.652,115.462,1,1,2,0,50.46304219,2.855851129,11.15281153,4.907325397,,
120.662,115.472,1,1,2,0,50.4637798,2.85398569,11.1540297,4.907048817,,
120.673,115.483,1,1,2,0,50.46474092,2.853620239,11.15519869,4.907674821,,
120.683,115.493,1,1,2,0,50.46448164,2.85452269,11.15684378,4.90847326,,
120.694,115.504,1,1,2,0,50.46615802,2.853520587,11.1580016,4.908564315,,
120.704,115.514,1,1,2,0,50.46664976,2.853186429,11.1590879,4.908922275,,
120.715,115.525,1,1,2,0,50.46809816,2.854633518,11.16049457,4.909369014,,
120.725,115.535,1,1,2,0,50.46838873,2.854591049,11.1618081,4.910005261,,
120.736,115.546,1,1,2,0,50.47069543,2.854141779,11.16284075,4.910496958,,
120.746,115.556,1,1,2,0,50.47051214,2.85316892,11.16426456,4.910691019,,
120.757,115.567,1,1,2,0,50.47124081,2.85368003,11.16477045,4.911228813,,
120.768,115.578,1,1,2,0,50.47305577,2.85413228,11.16695198,4.911790509,,
120.778,115.588,1,1,2,0,50.47372185,2.854880132,11.16779688,4.911791647,,
120.789,115.599,1,1,2,0,50.4741063,2.853732742,11.1693697,4.91230497,,
120.799,115.609,1,1,2,0,50.47506743,2.853127755,11.17042321,4.912962274,,
120.81,115.62,1,1,2,0,50.47669017,2.853268757,11.17209586,4.913315682,,
120.82,115.63,1,1,2,0,50.47707909,2.853162028,11.17250341,4.913676487,,
120.831,115.641,1,1,2,0,50.47757977,2.852044627,11.17347422,4.914056642,,
120.841,115.651,1,1,2,0,50.47863924,2.852768824,11.17507312,4.913861443,,
120.852,115.662,1,1,2,0,50.47937685,2.852663584,11.17582712,4.91450395,,
120.862,115.672,1,1,2,0,50.47966295,2.852679044,11.17710936,4.914632565,,
120.873,115.683,1,1,2,0,50.48112922,2.851089276,11.17779034,4.914983127,,
120.884,115.694,1,1,2,0,50.48224234,2.851149067,11.17881107,4.91535816,,
120.894,115.704,1,1,2,0,50.48347168,2.852820605,11.17995995,4.915597749,,
120.905,115.715,1,1,2,0,50.48402601,2.852167748,11.18129286,4.916096845,,
120.915,115.725,1,1,2,0,50.48396789,2.851401083,11.18233222,4.916368872,,
120.926,115.736,1,1,2,0,50.48459821,2.850833721,11.1836547,4.91696642,,
120.936,115.746,1,1,2,0,50.48684233,2.85259299,11.18526104,4.917891767,,
120.947,115.757,1,1,2,0,50.48673951,2.852997184,11.18681821,4.918175176,,
120.957,115.767,1,1,2,0,50.48847847,2.852304466,11.18817422,4.918708417,,
120.968,115.778,1,1,2,0,50.48910879,2.852147631,11.18938941,4.918905893,,
120.978,115.788,1,1,2,0,50.48988663,2.85238456,11.19063813,4.919176213,,
120.989,115.799,1,1,2,0,50.49075835,2.852410264,11.19165662,4.919342957,,
120.999,115.809,1,1,2,0,50.49178653,2.851182595,11.19274515,4.920161315,,
121.01,115.82,1,1,2,0,50.4926359,2.851575986,11.19416374,4.920756018,,
121.021,115.831,1,1,2,0,50.49365961,2.85160467,11.19496915,4.921077556,,
121.031,115.841,1,1,2,0,50.49428546,2.852909639,11.19660232,4.921290398,,
121.042,115.852,1,1,2,0,50.49546116,2.851586603,11.1975545,4.921533401,,
121.052,115.862,1,1,2,0,50.49563997,2.85000056,11.19792628,4.921547628,,
121.063,115.873,1,1,2,0,50.49753987,2.849550359,11.19966674,4.921859492,,
121.073,115.883,1,1,2,0,50.4976561,2.851025015,11.20077166,4.92270232,,
121.087,115.897,1,1,2,0,50.49872451,2.851177379,11.20223942,4.923242959,,
121.097,115.907,1,1,2,0,50.49899273,2.851714566,11.20307463,4.923314096,,
121.108,115.918,1,1,2,0,50.50059312,2.850938775,11.20453644,4.924180258,,
121.118,115.928,1,1,2,0,50.50117873,2.8490467,11.20580527,4.924654882,,
121.129,115.939,1,1,2,0,50.50269418,2.850803919,11.20721492,4.925369095,,
121.14,115.95,1,1,2,0,50.50230973,2.850839309,11.20827514,4.925338933,,
121.15,115.96,1,1,2,0,50.5040487,2.851311117,11.2092236,4.925444785,,
121.161,115.971,1,1,2,0,50.50529146,2.850961313,11.21099013,4.92603835,,
121.171,115.981,1,1,2,0,50.50625705,2.850275487,11.21183503,4.926176071,,
121.182,115.992,1,1,2,0,50.50668173,2.850508504,11.21345627,4.926560778,,
121.192,116.002,1,1,2,0,50.50884091,2.850285172,11.21497247,4.927408728,,
121.203,116.013,1,1,2,0,50.50925665,2.849760279,11.2158196,4.927650593,,
121.213,116.023,1,1,2,0,50.50978416,2.850214578,11.21665257,4.927949937,,
121.224,116.034,1,1,2,0,50.51083916,2.850785851,11.21781114,4.928110422,,
121.234,116.044,1,1,2,0,50.51107162,2.849769965,11.2185927,4.928132616,,
121.245,116.055,1,1,2,0,50.51200145,2.848217823,11.21994275,4.929102353,,
121.256,116.066,1,1,2,0,50.51347219,2.848338149,11.22118849,4.929315763,,
121.266,116.076,1,1,2,0,50.51398181,2.848817222,11.22225839,4.929706731,,
121.277,116.087,1,1,2,0,50.51473283,2.850270458,11.22357416,4.930364034,,
121.287,116.097,1,1,2,0,50.51614993,2.848411538,11.22459936,4.930035667,,
121.298,116.108,1,1,2,0,50.51637792,2.848589234,11.2258071,4.930584843,,
121.308,116.118,1,1,2,0,50.51771902,2.848319896,11.22733596,4.93063037,,
121.319,116.129,1,1,2,0,50.51834487,2.848717943,11.22827399,4.931010525,,
121.329,116.139,1,1,2,0,50.51890367,2.847756632,11.2296665,4.931960343,,
121.34,116.15,1,1,2,0,50.52017772,2.847894095,11.23054567,4.932845854,,
121.35,116.16,1,1,2,0,50.5206784,2.848654054,11.23125795,4.932971624,,
121.361,116.171,1,1,2,0,50.5219435,2.849768475,11.23341861,4.933020566,,
121.371,116.181,1,1,2,0,50.52212679,2.847991884,11.23427543,4.933655106,,
121.382,116.192,1,1,2,0,50.52415186,2.84817405,11.23603824,4.933994855,,
121.393,116.203,1,1,2,0,50.52484923,2.847668901,11.23707834,4.934520698,,
121.403,116.213,1,1,2,0,50.52572095,2.849826217,11.23840901,4.935137596,,
121.414,116.224,1,1,2,0,50.52724534,2.849479206,11.23981717,4.935578075,,
121.424,116.234,1,1,2,0,50.52678042,2.848078497,11.24091986,4.935514905,,
121.435,116.245,1,1,2,0,50.52899771,2.848288417,11.24231759,4.93597701,,
121.445,116.255,1,1,2,0,50.52932852,2.847244777,11.24313268,4.936188144,,
121.456,116.266,1,1,2,0,50.52965933,2.84747798,11.2439366,4.936871057,,
121.466,116.276,1,1,2,0,50.53081715,2.846940793,11.24535221,4.937407712,,
121.477,116.287,1,1,2,0,50.53173804,2.848116308,11.24663893,4.937596652,,
121.487,116.297,1,1,2,0,50.53210014,2.848238312,11.24751958,4.937609741,,
121.498,116.308,1,1,2,0,50.53336971,2.847133577,11.24856863,4.938098023,,
