Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)","Strain(8800 (0,1):Axial Strain) (%)","Strain(8800 (0,1):Transverse Strain) (%)",width,thickness
67.12,61.92,1,1,2,0,49.79507824,3.120772913,4.882763777,2.106631809,,
67.131,61.931,1,1,2,0,49.79650428,3.119994514,4.884372357,2.10736091,,
67.141,61.941,1,1,2,0,49.7968932,3.12018618,4.885185216,2.107186507,,
67.152,61.952,1,1,2,0,49.79777833,3.120668232,4.88643207,2.108334738,,
67.162,61.962,1,1,2,0,49.79842653,3.121316247,4.887582812,2.108491771,,
67.173,61.973,1,1,2,0,49.80011186,3.120260686,4.889242429,2.109476897,,
67.183,61.983,1,1,2,0,49.80052313,3.121251799,4.890357036,2.110036538,,
67.194,61.994,1,1,2,0,49.80134567,3.12124826,4.891029079,2.11084246,,
67.204,62.004,1,1,2,0,49.80197599,3.120015562,4.892239798,2.111226569,,
67.215,62.015,1,1,2,0,49.8034065,3.120580129,4.893468399,2.111339966,,
67.226,62.026,1,1,2,0,49.8037239,3.120472096,4.894921262,2.111750906,,
67.236,62.036,1,1,2,0,49.80540028,3.121788055,4.89582837,2.112368869,,
67.247,62.047,1,1,2,0,49.80559697,3.121602535,4.896962721,2.113492811,,
67.257,62.057,1,1,2,0,49.807251,3.120436147,4.898404781,2.114033529,,
67.268,62.068,1,1,2,0,49.80748346,3.120699152,4.89922658,2.114281081,,
67.278,62.078,1,1,2,0,49.80804225,3.12084239,4.900768105,2.11481841,,
67.289,62.089,1,1,2,0,49.8099958,3.121802211,4.901605178,2.115715981,,
67.299,62.099,1,1,2,0,49.81059482,3.120477498,4.903052826,2.116306125,,
67.31,62.11,1,1,2,0,49.81158724,3.121227585,4.903919701,2.11716345,,
67.32,62.12,1,1,2,0,49.81156936,3.122757562,4.905043621,2.117153283,,
67.331,62.131,1,1,2,0,49.81298646,3.121921234,4.906150777,2.117750346,,
67.341,62.141,1,1,2,0,49.81403252,3.119919635,4.907327596,2.118590301,,
67.352,62.152,1,1,2,0,49.81436333,3.120994754,4.908843045,2.119425173,,
67.363,62.163,1,1,2,0,49.81579831,3.120780364,4.910013158,2.119824392,,
67.373,62.173,1,1,2,0,49.81601289,3.122674115,4.911248837,2.120212031,,
67.384,62.184,1,1,2,0,49.81772503,3.122381121,4.912545983,2.120761504,,
67.394,62.194,1,1,2,0,49.81841793,3.120850399,4.913123776,2.120503925,,
67.405,62.205,1,1,2,0,49.81964281,3.121432476,4.914254029,2.121341904,,
67.415,62.215,1,1,2,0,49.81998255,3.121761233,4.915379439,2.121829524,,
67.426,62.226,1,1,2,0,49.82152035,3.120976686,4.916508947,2.122698288,,
67.436,62.236,1,1,2,0,49.82127001,3.121636622,4.918061275,2.123393638,,
67.447,62.247,1,1,2,0,49.82309839,3.121356294,4.918803726,2.123746114,,
67.457,62.257,1,1,2,0,49.82350072,3.121445887,4.919618819,2.123742301,,
67.468,62.268,1,1,2,0,49.82363483,3.120916151,4.920654823,2.124054672,,
67.479,62.279,1,1,2,0,49.82511899,3.120083548,4.921888266,2.124862571,,
67.489,62.289,1,1,2,0,49.82652267,3.120431677,4.922820706,2.125763674,,
67.5,62.3,1,1,2,0,49.82696971,3.120465763,4.924421464,2.126556887,,
67.51,62.31,1,1,2,0,49.82763132,3.121884167,4.925762196,2.12800026,,
67.521,62.321,1,1,2,0,49.82833764,3.121797368,4.92726237,2.128335508,,
67.531,62.331,1,1,2,0,49.82922724,3.12058758,4.928217535,2.127954788,,
67.542,62.342,1,1,2,0,49.83022859,3.121131659,4.929126133,2.128740234,,
67.557,62.357,1,1,2,0,49.8317798,3.121371008,4.930425887,2.129503933,,
67.567,62.367,1,1,2,0,49.83232519,3.121664189,4.932247926,2.130440198,,
67.578,62.378,1,1,2,0,49.833635,3.12225949,4.933666517,2.131097843,,
67.588,62.388,1,1,2,0,49.83404627,3.121309914,4.934306522,2.131255158,,
67.599,62.399,1,1,2,0,49.835897,3.121173754,4.935370465,2.131597326,,
67.61,62.41,1,1,2,0,49.83619204,3.121388145,4.936142717,2.132163462,,
67.62,62.42,1,1,2,0,49.83738562,3.121627122,4.937378769,2.133377641,,
67.631,62.431,1,1,2,0,49.83858367,3.122585081,4.939150144,2.133302514,,
67.641,62.441,1,1,2,0,49.83822605,3.121618927,4.940034901,2.134208559,,
67.652,62.452,1,1,2,0,49.83947774,3.121701442,4.941309695,2.13469858,,
67.662,62.462,1,1,2,0,49.84056851,3.122504987,4.942236175,2.135179563,,
67.673,62.473,1,1,2,0,49.84164586,3.122085705,4.943388407,2.135337585,,
67.683,62.483,1,1,2,0,49.84219572,3.120526299,4.944384922,2.135981108,,
67.694,62.494,1,1,2,0,49.84281709,3.120733425,4.945562859,2.136517024,,
67.704,62.504,1,1,2,0,49.84367093,3.122987784,4.947050367,2.137653111,,
67.715,62.515,1,1,2,0,49.84463206,3.123529255,4.948853035,2.137957715,,
67.726,62.526,1,1,2,0,49.84666159,3.122874908,4.949514275,2.139059203,,
67.736,62.536,1,1,2,0,49.84613409,3.121582419,4.950426226,2.139079821,,
67.747,62.547,1,1,2,0,49.84698346,3.122003376,4.951935713,2.139729981,,
67.757,62.557,1,1,2,0,49.84881183,3.122210689,4.953134512,2.140436487,,
67.768,62.568,1,1,2,0,49.84975955,3.121623211,4.954507281,2.141174484,,
67.778,62.578,1,1,2,0,49.85054633,3.121588007,4.955121954,2.141631461,,
67.789,62.589,1,1,2,0,49.8505955,3.121887706,4.956000378,2.141551109,,
67.799,62.599,1,1,2,0,49.85324642,3.122070618,4.956792002,2.141905421,,
67.81,62.61,1,1,2,0,49.85387227,3.12079601,4.957852592,2.141915447,,
67.82,62.62,1,1,2,0,49.85440424,3.120107204,4.958995138,2.143461767,,
67.835,62.635,1,1,2,0,49.85585263,3.122977912,4.960669284,2.144515525,,
67.846,62.646,1,1,2,0,49.85687187,3.121540323,4.961402421,2.144578931,,
67.857,62.657,1,1,2,0,49.85655448,3.119944222,4.962255885,2.145013454,,
67.867,62.667,1,1,2,0,49.8578777,3.120180592,4.962849324,2.145606845,,
67.878,62.678,1,1,2,0,49.85866895,3.121501207,4.964584192,2.145848467,,
67.888,62.688,1,1,2,0,49.85988489,3.1213101,4.965712955,2.146574602,,
67.899,62.699,1,1,2,0,49.8603051,3.119899705,4.96664912,2.147575968,,
67.909,62.709,1,1,2,0,49.86170879,3.120516054,4.968010714,2.148380054,,
67.92,62.72,1,1,2,0,49.8620083,3.120996989,4.968849649,2.148707535,,
67.93,62.73,1,1,2,0,49.86235699,3.12141981,4.970211243,2.14859202,,
67.941,62.741,1,1,2,0,49.86339858,3.120507114,4.971482684,2.14946036,,
67.951,62.751,1,1,2,0,49.86358186,3.120519407,4.97322016,2.149882739,,
67.962,62.762,1,1,2,0,49.86536553,3.121304512,4.974914049,2.150849506,,
67.972,62.772,1,1,2,0,49.86582598,3.123186529,4.976122906,2.151452783,,
67.983,62.783,1,1,2,0,49.8674353,3.12252976,4.977699821,2.152145309,,
67.994,62.794,1,1,2,0,49.86730119,3.122123703,4.979140019,2.153468366,,
68.004,62.804,1,1,2,0,49.86899546,3.121961467,4.980399167,2.153555496,,
68.015,62.815,1,1,2,0,49.87040362,3.123360872,4.981877735,2.154181791,,
68.025,62.825,1,1,2,0,49.87125298,3.121033683,4.982703631,2.154872763,,
68.036,62.836,1,1,2,0,49.87170896,3.12180724,4.983322402,2.15538552,,
68.046,62.846,1,1,2,0,49.87237057,3.123504482,4.985166793,2.156338731,,
68.057,62.857,1,1,2,0,49.87375191,3.12439017,4.986638656,2.156413011,,
68.067,62.867,1,1,2,0,49.87480691,3.121757507,4.987136354,2.157017841,,
68.078,62.878,1,1,2,0,49.87516007,3.121315129,4.988067677,2.157124318,,
68.088,62.888,1,1,2,0,49.8764967,3.122658096,4.988809382,2.157841133,,
68.099,62.899,1,1,2,0,49.87681857,3.123245388,4.99041461,2.158538884,,
68.11,62.91,1,1,2,0,49.8783966,3.122864291,4.991955017,2.159771421,,
68.12,62.92,1,1,2,0,49.87831166,3.122420423,4.99336355,2.159823389,,
68.131,62.931,1,1,2,0,49.87967512,3.122651763,4.994493803,2.160452649,,
68.141,62.941,1,1,2,0,49.88004169,3.122876585,4.995013481,2.160741719,,
68.152,62.952,1,1,2,0,49.88186112,3.121393174,4.996145597,2.160810068,,
68.162,62.962,1,1,2,0,49.88232604,3.121073917,4.997081762,2.161558515,,
68.173,62.973,1,1,2,0,49.88338551,3.122089617,4.998098021,2.162029896,,
68.183,62.983,1,1,2,0,49.88346597,3.123756684,4.999315446,2.162172242,,
68.194,62.994,1,1,2,0,49.88566986,3.123256192,5.000090679,2.163302256,,
68.204,63.004,1,1,2,0,49.88553575,3.120665625,5.00128836,2.163903415,,
68.215,63.015,1,1,2,0,49.88711825,3.122068569,5.002354538,2.164110579,,
68.226,63.026,1,1,2,0,49.88823584,3.121260926,5.003430402,2.164953218,,
68.236,63.036,1,1,2,0,49.88832971,3.122200444,5.004713392,2.165291431,,
68.247,63.047,1,1,2,0,49.8894026,3.122101165,5.005514702,2.165792891,,
68.257,63.057,1,1,2,0,49.89047548,3.12229991,5.007359093,2.166544021,,
68.268,63.068,1,1,2,0,49.89108792,3.121670149,5.008486738,2.167021898,,
68.278,63.078,1,1,2,0,49.89197752,3.12154144,5.009273892,2.16825274,,
68.289,63.089,1,1,2,0,49.89245585,3.122043982,5.010218626,2.168627811,,
68.299,63.099,1,1,2,0,49.89436468,3.12226247,5.011506831,2.168955716,,
68.31,63.11,1,1,2,0,49.89413223,3.122810274,5.01232863,2.169259049,,
68.32,63.12,1,1,2,0,49.89524981,3.121595643,5.014133161,2.169961742,,
68.331,63.131,1,1,2,0,49.89606789,3.121176735,5.015199339,2.170505708,,
68.341,63.141,1,1,2,0,49.89800802,3.12115401,5.016230872,2.171420367,,
68.352,63.152,1,1,2,0,49.89811531,3.121579625,5.0171011,2.171887652,,
68.363,63.163,1,1,2,0,49.89945641,3.122516721,5.018517828,2.172475395,,
68.373,63.173,1,1,2,0,49.89957711,3.121568263,5.0198336,2.172486833,,
68.384,63.184,1,1,2,0,49.89961287,3.121762164,5.021318501,2.173131628,,
68.394,63.194,1,1,2,0,49.90177652,3.122582473,5.022265097,2.173895185,,
68.405,63.205,1,1,2,0,49.90301481,3.122429922,5.022756091,2.173965934,,
68.415,63.215,1,1,2,0,49.90281364,3.121216409,5.023726901,2.175136901,,
68.426,63.226,1,1,2,0,49.90465096,3.120700084,5.025441652,2.175864872,,
68.436,63.236,1,1,2,0,49.90464649,3.12199425,5.026587552,2.175921076,,
68.447,63.247,1,1,2,0,49.90634969,3.123135492,5.028428218,2.175803867,,
68.457,63.257,1,1,2,0,49.90762374,3.121879883,5.029282427,2.177216596,,
68.468,63.268,1,1,2,0,49.90795454,3.12193837,5.030056915,2.177913217,,
68.479,63.279,1,1,2,0,49.90957281,3.12162023,5.031431174,2.178904274,,
68.489,63.289,1,1,2,0,49.90974715,3.122799285,5.032222799,2.179191508,,
68.5,63.3,1,1,2,0,49.91028359,3.121312335,5.03335864,2.179315355,,
68.51,63.31,1,1,2,0,49.91150847,3.120694123,5.034860304,2.179444003,,
68.521,63.321,1,1,2,0,49.91250089,3.12080048,5.035885877,2.180037536,,
68.531,63.331,1,1,2,0,49.91296133,3.121912107,5.03663615,2.181330796,,
68.542,63.342,1,1,2,0,49.91402528,3.122341074,5.037594667,2.181678471,,
68.552,63.352,1,1,2,0,49.91461536,3.122137859,5.038929066,2.182282736,,
68.563,63.363,1,1,2,0,49.91585365,3.122193553,5.04047916,2.183032031,,
68.573,63.373,1,1,2,0,49.91727075,3.122135997,5.041310644,2.182992067,,
68.584,63.384,1,1,2,0,49.91802624,3.121037036,5.042147345,2.183436334,,
68.594,63.394,1,1,2,0,49.91811118,3.120371699,5.043214268,2.184429085,,
68.605,63.405,1,1,2,0,49.91952828,3.120986558,5.044888041,2.185476205,,
68.616,63.416,1,1,2,0,49.92000213,3.12313661,5.045807815,2.18633,,
68.626,63.426,1,1,2,0,49.92061904,3.123081475,5.04747302,2.186576988,,
68.637,63.437,1,1,2,0,49.92152205,3.122529946,5.049079365,2.186950364,,
68.647,63.447,1,1,2,0,49.92225966,3.121615946,5.049831128,2.187700223,,
68.658,63.458,1,1,2,0,49.92374381,3.121565469,5.050849623,2.188068234,,
68.668,63.468,1,1,2,0,49.92419979,3.122179583,5.052353523,2.189106457,,
68.679,63.479,1,1,2,0,49.92507598,3.122015111,5.053849599,2.189774552,,
68.689,63.489,1,1,2,0,49.92579123,3.123177215,5.055027909,2.190038062,,
68.7,63.5,1,1,2,0,49.92697141,3.124303743,5.056386149,2.190654895,,
68.71,63.51,1,1,2,0,49.92835721,3.123231418,5.057030625,2.191202815,,
68.721,63.521,1,1,2,0,49.92869696,3.123085201,5.058769218,2.192086265,,
68.732,63.532,1,1,2,0,49.93049404,3.121142834,5.060191533,2.193095822,,
68.742,63.542,1,1,2,0,49.93044934,3.123925254,5.061334825,2.19347753,,
68.753,63.553,1,1,2,0,49.93081144,3.123316728,5.062320537,2.193638517,,
68.763,63.563,1,1,2,0,49.93328354,3.121927753,5.063216469,2.193952582,,
68.774,63.574,1,1,2,0,49.93331036,3.122426942,5.064183555,2.194293902,,
68.784,63.584,1,1,2,0,49.93383786,3.123229928,5.065316788,2.195219294,,
68.795,63.595,1,1,2,0,49.93480346,3.122777864,5.066286108,2.195986099,,
68.805,63.605,1,1,2,0,49.93557683,3.122525662,5.067329935,2.196415538,,
68.816,63.616,1,1,2,0,49.93643066,3.122858889,5.068468756,2.196723673,,
68.826,63.626,1,1,2,0,49.93691793,3.122866899,5.069629184,2.197319182,,
68.837,63.637,1,1,2,0,49.93890277,3.123235144,5.070904351,2.198341731,,
68.847,63.647,1,1,2,0,49.93921122,3.121892735,5.072046152,2.19851345,,
68.858,63.658,1,1,2,0,49.94029304,3.122450411,5.07384882,2.199338013,,
68.869,63.669,1,1,2,0,49.94080266,3.122193925,5.07515826,2.199906127,,
68.879,63.679,1,1,2,0,49.94215271,3.124154732,5.075831793,2.200368752,,
68.89,63.69,1,1,2,0,49.94335076,3.122959845,5.077614344,2.200915824,,
68.9,63.7,1,1,2,0,49.94313619,3.121604212,5.078286386,2.20144581,,
68.911,63.711,1,1,2,0,49.94506738,3.122809529,5.080208636,2.20180916,,
68.921,63.721,1,1,2,0,49.9445667,3.123557195,5.0811828,2.202855997,,
68.932,63.732,1,1,2,0,49.94593909,3.123846091,5.082377128,2.203641161,,
68.942,63.742,1,1,2,0,49.94778982,3.123486042,5.083201534,2.203825589,,
68.962,63.762,1,1,2,0,49.9491801,3.122590296,5.084972165,2.205065894,,
68.972,63.772,1,1,2,0,49.95037815,3.12201865,5.086150102,2.205569048,,
68.983,63.783,1,1,2,0,49.94990429,3.121982887,5.087756447,2.206058504,,
68.994,63.794,1,1,2,0,49.95218864,3.123775311,5.08901187,2.206660086,,
69.004,63.804,1,1,2,0,49.95207241,3.122423962,5.090014345,2.206569566,,
69.015,63.815,1,1,2,0,49.95365492,3.121901304,5.090678937,2.207407969,,
69.025,63.825,1,1,2,0,49.95390079,3.122522309,5.092002533,2.208352565,,
69.036,63.836,1,1,2,0,49.95503178,3.123199567,5.093609623,2.208929293,,
69.046,63.846,1,1,2,0,49.95520613,3.122398444,5.094445951,2.208920256,,
69.057,63.857,1,1,2,0,49.95679757,3.121930361,5.095771037,2.209610804,,
69.067,63.867,1,1,2,0,49.95879582,3.122026101,5.097084201,2.210717659,,
69.078,63.878,1,1,2,0,49.95810291,3.122184053,5.098350055,2.210847578,,
69.088,63.888,1,1,2,0,49.95878241,3.123669326,5.09975598,2.211999339,,
69.099,63.899,1,1,2,0,49.95985082,3.123433329,5.101396225,2.212444171,,
69.11,63.91,1,1,2,0,49.96177754,3.122776002,5.10261961,2.212821784,,
69.12,63.92,1,1,2,0,49.96151379,3.123328649,5.103262223,2.213323102,,
69.125,63.925,1,1,2,0,49.96227375,3.124993294,5.103739433,2.213967755,,
69.135,63.935,1,1,2,0,49.96298006,3.122931905,5.105235882,2.21397877,,
69.146,63.946,1,1,2,0,49.96428988,3.123039752,5.106578476,2.214815619,,
69.156,63.956,1,1,2,0,49.96468327,3.123354353,5.107835389,2.215416213,,
69.167,63.967,1,1,2,0,49.96521524,3.123291396,5.109066598,2.216385805,,
69.177,63.977,1,1,2,0,49.96700785,3.122457676,5.109873123,2.216939656,,
69.188,63.988,1,1,2,0,49.96799132,3.123272583,5.110882304,2.217565951,,
69.198,63.998,1,1,2,0,49.96888539,3.122647293,5.111873232,2.217906565,,
69.209,64.009,1,1,2,0,49.96996275,3.122870065,5.112997897,2.218205803,,
69.219,64.019,1,1,2,0,49.97081211,3.122550994,5.114510365,2.218822918,,
69.23,64.03,1,1,2,0,49.97155419,3.122281842,5.115995265,2.219377758,,
69.241,64.041,1,1,2,0,49.97273883,3.122900613,5.116717227,2.220203733,,
69.251,64.051,1,1,2,0,49.97364632,3.124389239,5.117468245,2.220421065,,
69.262,64.062,1,1,2,0,49.97441969,3.123394959,5.118835427,2.221281215,,
69.272,64.072,1,1,2,0,49.97519753,3.121741302,5.119856156,2.221179398,,
69.283,64.083,1,1,2,0,49.97673533,3.121449985,5.12102627,2.222147013,,
69.293,64.093,1,1,2,0,49.97689626,3.123043478,5.121863715,2.22284208,,
69.304,64.104,1,1,2,0,49.97769198,3.122750856,5.122978695,2.223264459,,
69.314,64.114,1,1,2,0,49.97787079,3.122229688,5.123932742,2.223887506,,
69.325,64.125,1,1,2,0,49.97935048,3.122691996,5.125291728,2.225050423,,
69.335,64.135,1,1,2,0,49.97934601,3.122245893,5.126243539,2.22494903,,
69.346,64.146,1,1,2,0,49.98045466,3.122173995,5.127947114,2.225732075,,
69.357,64.157,1,1,2,0,49.9819254,3.122226521,5.129404076,2.226248503,,
69.367,64.167,1,1,2,0,49.98219362,3.122598678,5.130420707,2.226877199,,
69.378,64.178,1,1,2,0,49.98326651,3.123521805,5.131996133,2.227606158,,
69.388,64.188,1,1,2,0,49.98417399,3.123703413,5.133346923,2.227921495,,
69.399,64.199,1,1,2,0,49.98471043,3.123011813,5.135070987,2.228778961,,
69.409,64.209,1,1,2,0,49.98690537,3.123039566,5.136226572,2.229267288,,
69.42,64.22,1,1,2,0,49.98710653,3.123333864,5.13705694,2.230109926,,
69.43,64.23,1,1,2,0,49.98758933,3.124046698,5.138195761,2.230750625,,
69.441,64.241,1,1,2,0,49.98960993,3.123554401,5.139767461,2.231671922,,
69.451,64.251,1,1,2,0,49.98994521,3.123483807,5.140745722,2.232264748,,
69.462,64.262,1,1,2,0,49.99059788,3.123199567,5.142153509,2.23243788,,
69.472,64.272,1,1,2,0,49.99156347,3.123079613,5.142764457,2.232597172,,
69.483,64.283,1,1,2,0,49.99333373,3.122329898,5.143659644,2.233637372,,
69.494,64.294,1,1,2,0,49.99265871,3.122676909,5.145034276,2.233926301,,
69.504,64.304,1,1,2,0,49.99378524,3.123174049,5.146046065,2.234028824,,
69.515,64.315,1,1,2,0,49.99397746,3.123387508,5.147316762,2.23509289,,
69.525,64.325,1,1,2,0,49.99549738,3.122034855,5.148940616,2.235520352,,
69.536,64.336,1,1,2,0,49.99733916,3.122627735,5.149594032,2.236844822,,
69.546,64.346,1,1,2,0,49.99754033,3.122776747,5.150805869,2.237204782,,
69.557,64.357,1,1,2,0,49.99885461,3.123536333,5.152076938,2.237553587,,
69.567,64.367,1,1,2,0,49.99947599,3.123276494,5.153204583,2.237785182,,
69.578,64.378,1,1,2,0,50.00030747,3.12291272,5.15460343,2.23822493,,
69.588,64.388,1,1,2,0,50.00118366,3.123211861,5.156108074,2.23854535,,
69.599,64.399,1,1,2,0,50.00159493,3.122403286,5.157030829,2.239215422,,
69.61,64.41,1,1,2,0,50.00331155,3.121727891,5.158283644,2.239619019,,
69.62,64.42,1,1,2,0,50.00343225,3.121571243,5.159078248,2.240673482,,
69.631,64.431,1,1,2,0,50.00483147,3.123265505,5.160065823,2.241359653,,
69.641,64.441,1,1,2,0,50.00504157,3.123814613,5.161390909,2.241441417,,
69.652,64.452,1,1,2,0,50.00563613,3.123403154,5.162866869,2.24195601,,
69.662,64.462,1,1,2,0,50.00750921,3.122354671,5.163960614,2.243394582,,
69.673,64.473,1,1,2,0,50.00845692,3.122641705,5.165221252,2.243953376,,
69.683,64.483,1,1,2,0,50.00904253,3.123818152,5.166961335,2.24517857,,
69.694,64.494,1,1,2,0,50.01002601,3.123355284,5.168122136,2.245376555,,
69.704,64.504,1,1,2,0,50.01083961,3.121691756,5.168500998,2.245227854,,
69.715,64.515,1,1,2,0,50.01313737,3.122798167,5.169883826,2.246491035,,
69.725,64.525,1,1,2,0,50.01299879,3.123297915,5.170501851,2.246545404,,
69.736,64.536,1,1,2,0,50.01252047,3.123204224,5.171284162,2.247452861,,
69.747,64.547,1,1,2,0,50.01459471,3.121932968,5.172992208,2.248409179,,
69.757,64.557,1,1,2,0,50.01558265,3.122589551,5.174473011,2.24830482,,
69.768,64.568,1,1,2,0,50.01649014,3.12218219,5.175343239,2.248637243,,
69.778,64.578,1,1,2,0,50.01667342,3.121779673,5.17641575,2.249070354,,
69.789,64.589,1,1,2,0,50.01771054,3.121995926,5.177626842,2.24930096,,
69.799,64.599,1,1,2,0,50.01872084,3.123252839,5.178909832,2.251025072,,
69.81,64.61,1,1,2,0,50.01944951,3.123669326,5.180385419,2.251562824,,
69.82,64.62,1,1,2,0,50.02005747,3.123918734,5.181963452,2.252235438,,
69.831,64.631,1,1,2,0,50.02168468,3.122972883,5.182924577,2.25265824,,
69.841,64.641,1,1,2,0,50.02136282,3.122005798,5.183487841,2.252320027,,
69.852,64.652,1,1,2,0,50.02333871,3.12254522,5.18492096,2.253218729,,
69.863,64.663,1,1,2,0,50.02405397,3.123466484,5.186343276,2.254206961,,
69.873,64.673,1,1,2,0,50.02515814,3.12339887,5.187874743,2.255158337,,
69.887,64.687,1,1,2,0,50.02639643,3.123794124,5.189329096,2.25541987,,
69.897,64.697,1,1,2,0,50.02676747,3.121556342,5.190204167,2.255563628,,
69.908,64.708,1,1,2,0,50.02763918,3.1215325,5.191248366,2.256114655,,
69.918,64.718,1,1,2,0,50.02844385,3.123415448,5.192800694,2.257298048,,
69.929,64.729,1,1,2,0,50.02969107,3.12380176,5.19405947,2.258003566,,
69.939,64.739,1,1,2,0,50.03025881,3.122587502,5.195342832,2.258405609,,
69.95,64.75,1,1,2,0,50.03102324,3.123008087,5.196363935,2.258946751,,
69.96,64.76,1,1,2,0,50.03240011,3.12358588,5.197244966,2.258980784,,
69.971,64.771,1,1,2,0,50.03261468,3.122555278,5.198124134,2.259785718,,
69.982,64.782,1,1,2,0,50.03379485,3.121746145,5.199727127,2.260329825,,
69.992,64.792,1,1,2,0,50.03430894,3.122357465,5.200561964,2.261442893,,
70.003,64.803,1,1,2,0,50.0358691,3.123299219,5.201861346,2.262313633,,
70.013,64.813,1,1,2,0,50.03644577,3.123253211,5.20262056,2.262157307,,
70.024,64.824,1,1,2,0,50.03784052,3.122890368,5.203710952,2.262840088,,
70.034,64.834,1,1,2,0,50.03765724,3.122287802,5.204839343,2.263157967,,
70.045,64.845,1,1,2,0,50.03887317,3.12168058,5.20688788,2.263942283,,
70.055,64.855,1,1,2,0,50.03969571,3.122706339,5.208001369,2.264916111,,
70.066,64.866,1,1,2,0,50.04109493,3.122870997,5.209566736,2.265489733,,
70.076,64.876,1,1,2,0,50.04261485,3.122529946,5.2101978,2.26577499,,
70.087,64.887,1,1,2,0,50.04238239,3.122480214,5.211180159,2.266164041,,
70.097,64.897,1,1,2,0,50.04300377,3.123264015,5.212611416,2.266672985,,
70.108,64.908,1,1,2,0,50.04498861,3.121931106,5.213778549,2.267439791,,
70.119,64.919,1,1,2,0,50.04570386,3.121349961,5.214903215,2.267816839,,
70.129,64.929,1,1,2,0,50.04623583,3.12267486,5.215755188,2.268642249,,
70.14,64.94,1,1,2,0,50.04645488,3.122858331,5.216790074,2.269585716,,
70.15,64.95,1,1,2,0,50.0482162,3.121944889,5.217599207,2.269777347,,
70.161,64.961,1,1,2,0,50.04895381,3.121425584,5.218640053,2.270306626,,
70.171,64.971,1,1,2,0,50.05058548,3.121334687,5.219801599,2.270682403,,
70.182,64.982,1,1,2,0,50.05076877,3.121514618,5.221298048,2.271138391,,
70.192,64.992,1,1,2,0,50.05193553,3.12145073,5.222962508,2.271405573,,
70.203,65.003,1,1,2,0,50.05277595,3.121147864,5.223554456,2.272284221,,
70.213,65.013,1,1,2,0,50.05310676,3.121260554,5.224264124,2.273252543,,
70.224,65.024,1,1,2,0,50.05407683,3.121237457,5.225405926,2.273434147,,
70.235,65.035,1,1,2,0,50.05527488,3.121943399,5.226871827,2.274729667,,
70.245,65.045,1,1,2,0,50.05576662,3.12154945,5.227602729,2.274911271,,
70.256,65.056,1,1,2,0,50.05611083,3.120918572,5.22946612,2.275558466,,
70.266,65.066,1,1,2,0,50.05756817,3.122206219,5.230515161,2.275886653,,
70.277,65.077,1,1,2,0,50.05722395,3.122230433,5.232043648,2.27656887,,
70.287,65.087,1,1,2,0,50.05851141,3.121422976,5.234052325,2.277161979,,
70.298,65.098,1,1,2,0,50.0601118,3.122641332,5.23572945,2.278053196,,
70.308,65.108,1,1,2,0,50.06143055,3.122764826,5.236924896,2.278396211,,
70.319,65.119,1,1,2,0,50.06155125,3.12328767,5.237857336,2.278970538,,
70.329,65.129,1,1,2,0,50.06336174,3.121641278,5.239181677,2.279462113,,
70.34,65.14,1,1,2,0,50.06367019,3.120584227,5.240121568,2.28021056,,
70.35,65.15,1,1,2,0,50.06471179,3.122385591,5.241445163,2.281706889,,
70.361,65.161,1,1,2,0,50.06625406,3.123321384,5.243022824,2.282337703,,
70.372,65.172,1,1,2,0,50.06635687,3.122811951,5.243690396,2.282609545,,
70.382,65.182,1,1,2,0,50.06763539,3.122833557,5.24461315,2.282979815,,
70.397,65.197,1,1,2,0,50.06907485,3.122867458,5.246332744,2.283833044,,
70.408,65.208,1,1,2,0,50.06946824,3.12265642,5.247625793,2.284550565,,
70.418,65.218,1,1,2,0,50.07020137,3.121981211,5.24878026,2.284563557,,
70.429,65.229,1,1,2,0,50.07107309,3.121112101,5.249665016,2.285292517,,
70.439,65.239,1,1,2,0,50.07189564,3.122086264,5.250708843,2.285636802,,
70.45,65.25,1,1,2,0,50.0729104,3.121526912,5.251662517,2.286045765,,
70.46,65.26,1,1,2,0,50.07404587,3.121754341,5.252417261,2.286136002,,
70.471,65.271,1,1,2,0,50.07520369,3.121563233,5.253852988,2.287081305,,
70.482,65.282,1,1,2,0,50.07558367,3.122932836,5.254428918,2.28737433,,
70.492,65.292,1,1,2,0,50.07579378,3.12143974,5.255558798,2.288340674,,
70.503,65.303,1,1,2,0,50.07759086,3.120369837,5.256720716,2.289121883,,
70.513,65.313,1,1,2,0,50.07804236,3.121588565,5.257925848,2.289830084,,
70.524,65.324,1,1,2,0,50.07797531,3.121211566,5.259478176,2.290320811,,
70.534,65.334,1,1,2,0,50.08013896,3.121040761,5.261068503,2.290479256,,
70.545,65.345,1,1,2,0,50.08072457,3.121946007,5.262765373,2.291335169,,
70.555,65.355,1,1,2,0,50.08111796,3.121596575,5.26353688,2.291937175,,
70.566,65.366,1,1,2,0,50.08196286,3.122220933,5.265267278,2.292736318,,
70.576,65.376,1,1,2,0,50.08309833,3.122350387,5.266169543,2.293566248,,
70.587,65.387,1,1,2,0,50.08365265,3.122013435,5.267934958,2.294399001,,
70.597,65.397,1,1,2,0,50.08535138,3.121701814,5.269235457,2.29446622,,
